source_plot,split,instance_id,safe_reject,coverage_critical,counted_negative,redundant_positive,protected_unknown
A1W,train,132,False,True,False,False,False
A1W,train,133,False,True,False,False,False
A1W,train,134,False,True,False,False,False
A1W,train,135,False,True,False,False,False
A1W,train,136,True,False,True,False,False
A1W,train,137,False,True,False,False,False
A1W,train,138,False,True,False,False,False
A1W,train,139,True,False,True,False,False
A1W,train,140,False,True,False,False,False
A1W,train,141,False,True,False,False,False
A1W,train,142,False,True,False,False,False
A1W,train,143,False,True,False,False,False
A1W,train,144,False,True,False,False,False
A1W,train,145,False,True,False,False,False
A1W,train,146,False,True,False,False,False
A1W,train,147,False,True,False,False,False
A1W,train,148,False,True,False,False,False
A1W,train,149,False,True,False,False,False
A1W,train,150,False,True,False,False,False
A1W,train,151,False,True,False,False,False
A1W,train,152,False,True,False,False,False
A1W,train,153,False,True,False,False,False
A1W,train,154,False,True,False,False,False
A1W,train,155,False,True,False,False,False
A1W,train,156,False,True,False,False,False
A1W,train,157,False,True,False,False,False
A1W,train,158,True,False,True,False,False
A1W,train,159,False,True,False,False,False
A1W,train,160,False,True,False,False,False
A1W,train,161,False,True,False,False,False
A1W,train,162,False,True,False,False,False
A1W,train,163,False,True,False,False,False
A1W,train,164,False,True,False,False,False
A1W,train,165,False,True,False,False,False
A1W,train,166,False,True,False,False,False
A1W,train,167,False,True,False,False,False
A1W,train,168,False,True,False,False,False
A1W,train,169,False,True,False,False,False
A1W,train,170,False,True,False,False,False
A1W,train,171,False,True,False,False,False
A1W,train,172,True,False,True,False,False
A1W,train,173,True,False,True,False,False
A1W,train,174,False,True,False,False,False
A1W,train,175,False,True,False,False,False
A1W,train,176,False,True,False,False,False
A1W,train,177,False,True,False,False,False
A1W,train,178,False,True,False,False,False
A1W,train,179,False,True,False,False,False
A1W,train,180,False,True,False,False,False
A1W,train,181,False,True,False,False,False
A1W,train,182,False,True,False,False,False
A1W,train,183,False,True,False,False,False
A1W,train,184,False,True,False,False,False
A1W,train,185,False,True,False,False,False
A1W,train,186,False,True,False,False,False
A1W,train,187,False,True,False,False,False
A1W,train,188,False,True,False,False,False
A1W,train,189,False,True,False,False,False
A1W,train,190,False,False,False,False,True
A1W,train,191,False,False,False,False,True
A1W,train,192,True,False,True,False,False
A1W,train,193,False,True,False,False,False
A1W,train,194,False,True,False,False,False
A1W,train,195,True,False,True,False,False
A1W,train,196,False,True,False,False,False
A1W,train,197,False,True,False,False,False
A1W,train,198,False,True,False,False,False
A1W,train,199,False,True,False,False,False
A1W,train,200,False,True,False,False,False
A1W,train,201,False,True,False,False,False
A1W,train,202,False,True,False,False,False
A1W,train,203,False,True,False,False,False
A1W,train,204,False,True,False,False,False
A1W,train,205,False,True,False,False,False
A1W,train,206,False,True,False,False,False
A1W,train,207,False,True,False,False,False
A1W,train,208,False,True,False,False,False
A1W,train,209,False,True,False,False,False
A1W,train,210,False,True,False,False,False
A1W,train,211,False,True,False,False,False
A1W,train,212,False,True,False,False,False
A1W,train,213,False,True,False,False,False
A1W,train,214,True,False,True,False,False
A1W,train,215,False,True,False,False,False
A1W,train,216,False,True,False,False,False
A1W,train,217,False,True,False,False,False
A1W,train,218,False,True,False,False,False
A1W,train,219,False,True,False,False,False
A1W,train,220,False,True,False,False,False
A1W,train,221,False,True,False,False,False
A1W,train,222,False,True,False,False,False
A1W,train,223,False,True,False,False,False
A1W,train,224,False,True,False,False,False
A1W,train,225,False,True,False,False,False
A1W,train,226,False,True,False,False,False
A1W,train,227,False,True,False,False,False
A1W,train,228,False,True,False,False,False
A1W,train,229,False,True,False,False,False
A1W,train,230,False,True,False,False,False
A1W,train,231,False,True,False,False,False
A1W,train,232,False,True,False,False,False
A1W,train,233,False,True,False,False,False
A1W,train,234,True,False,True,False,False
A1W,train,235,False,True,False,False,False
A1W,train,236,False,True,False,False,False
A1W,train,237,False,True,False,False,False
A1W,train,238,False,True,False,False,False
A1W,train,239,True,False,True,False,False
A1W,train,240,False,True,False,False,False
A1W,train,241,False,True,False,False,False
A1W,train,242,False,True,False,False,False
A1W,train,243,False,True,False,False,False
A1W,train,244,False,True,False,False,False
A1W,train,245,False,True,False,False,False
A1W,train,246,False,True,False,False,False
A1W,train,247,False,True,False,False,False
A1W,train,248,False,True,False,False,False
A1W,train,249,False,True,False,False,False
A1W,train,250,False,True,False,False,False
A1W,train,251,True,False,True,False,False
A1W,train,252,False,True,False,False,False
A1W,train,253,False,True,False,False,False
A1W,train,254,False,True,False,False,False
A1W,train,255,False,True,False,False,False
A1W,train,256,False,True,False,False,False
A1W,train,257,False,True,False,False,False
A1W,train,258,False,True,False,False,False
A1W,train,259,False,True,False,False,False
A1W,train,260,False,True,False,False,False
A1W,train,261,False,True,False,False,False
A1W,train,262,False,True,False,False,False
A1W,train,263,False,True,False,False,False
A1W,train,264,False,True,False,False,False
A1W,train,265,False,True,False,False,False
A1W,train,266,False,True,False,False,False
A1W,train,267,False,True,False,False,False
A1W,train,268,False,True,False,False,False
A1W,train,269,False,True,False,False,False
A1W,train,270,False,True,False,False,False
A1W,train,271,False,True,False,False,False
A1W,train,272,False,True,False,False,False
A1W,train,273,True,False,True,False,False
A1W,train,274,False,True,False,False,False
A1W,train,275,False,True,False,False,False
A1W,train,276,False,True,False,False,False
A1W,train,277,False,True,False,False,False
A1W,train,278,False,True,False,False,False
A1W,train,279,False,True,False,False,False
A1W,train,280,False,True,False,False,False
A1W,train,281,False,True,False,False,False
A1W,train,282,True,False,True,False,False
A1W,train,283,False,True,False,False,False
A1W,train,284,False,True,False,False,False
A1W,train,285,True,False,True,False,False
A1W,train,286,False,True,False,False,False
A1W,train,287,False,True,False,False,False
A1W,train,288,False,True,False,False,False
A1W,train,289,False,True,False,False,False
A1W,train,290,False,True,False,False,False
A1W,train,291,False,True,False,False,False
A1W,train,292,False,True,False,False,False
A1W,train,293,False,True,False,False,False
A1W,train,294,False,True,False,False,False
A1W,train,295,False,True,False,False,False
A1W,train,296,False,True,False,False,False
A1W,train,297,False,True,False,False,False
A1W,train,298,False,True,False,False,False
A1W,train,299,False,True,False,False,False
A1W,train,300,False,True,False,False,False
A1W,train,301,False,True,False,False,False
A1W,train,302,True,False,True,False,False
A1W,train,303,False,True,False,False,False
A1W,train,304,True,False,True,False,False
A1W,train,305,True,False,True,False,False
A1W,train,306,False,True,False,False,False
A1W,train,307,False,True,False,False,False
A1W,train,308,False,True,False,False,False
A1W,train,309,False,True,False,False,False
A1W,train,310,False,True,False,False,False
A1W,train,311,False,True,False,False,False
A1W,train,312,False,True,False,False,False
A1W,train,313,False,True,False,False,False
A1W,train,314,False,True,False,False,False
A1W,train,315,False,True,False,False,False
A1W,train,316,False,True,False,False,False
A1W,train,317,False,True,False,False,False
A1W,train,318,False,True,False,False,False
A1W,train,319,False,True,False,False,False
A1W,train,320,False,True,False,False,False
A1W,train,321,False,True,False,False,False
A1W,train,322,False,True,False,False,False
A1W,train,323,False,True,False,False,False
A1W,train,324,False,True,False,False,False
A1W,train,325,False,True,False,False,False
A1W,train,326,False,True,False,False,False
A1W,train,327,False,True,False,False,False
A1W,train,328,False,True,False,False,False
A1W,train,329,False,True,False,False,False
A1W,train,330,False,True,False,False,False
A1W,train,331,False,True,False,False,False
A1W,train,332,False,True,False,False,False
A1W,train,333,False,True,False,False,False
A1W,train,334,False,True,False,False,False
A1W,train,335,False,True,False,False,False
A1W,train,336,False,True,False,False,False
A1W,train,337,False,True,False,False,False
A1W,train,338,False,True,False,False,False
A1W,train,339,False,True,False,False,False
A1W,train,340,False,True,False,False,False
A1W,train,341,False,True,False,False,False
A1W,train,342,False,True,False,False,False
A1W,train,343,False,True,False,False,False
A1W,train,344,True,False,True,False,False
A1W,train,345,False,True,False,False,False
A1W,train,346,True,False,True,False,False
A1W,train,347,False,True,False,False,False
A1W,train,348,False,True,False,False,False
A1W,train,349,True,False,True,False,False
A1W,train,350,False,True,False,False,False
A1W,train,351,True,False,True,False,False
A1W,train,352,False,True,False,False,False
A1W,train,353,False,True,False,False,False
A1W,train,354,False,True,False,False,False
A1W,train,355,False,True,False,False,False
A1W,train,356,False,True,False,False,False
A1W,train,357,False,True,False,False,False
A1W,train,358,True,False,True,False,False
A1W,train,359,False,True,False,False,False
A1W,train,360,False,True,False,False,False
A1W,train,361,False,True,False,False,False
A1W,train,362,True,False,True,False,False
A1W,train,363,False,True,False,False,False
A1W,train,364,False,True,False,False,False
A1W,train,365,False,True,False,False,False
A1W,train,366,False,True,False,False,False
A1W,train,367,False,True,False,False,False
A1W,train,368,False,True,False,False,False
A1W,train,369,False,True,False,False,False
A1W,train,370,False,True,False,False,False
A1W,train,371,False,True,False,False,False
A1W,train,372,False,True,False,False,False
A1W,train,373,False,True,False,False,False
A1W,train,374,False,False,False,False,True
A1W,train,375,False,True,False,False,False
A1W,train,376,False,True,False,False,False
A1W,train,377,False,True,False,False,False
A1W,train,378,False,True,False,False,False
A1W,train,379,False,True,False,False,False
A1W,train,380,False,True,False,False,False
A1W,train,381,False,True,False,False,False
A1W,train,382,True,False,True,False,False
A1W,train,383,True,False,True,False,False
A1W,train,384,False,True,False,False,False
A1W,train,385,False,True,False,False,False
A1W,train,386,False,True,False,False,False
A1W,train,387,False,False,False,False,True
A1W,train,388,False,False,False,False,True
A1W,train,389,False,True,False,False,False
A1W,train,390,False,True,False,False,False
